Origin,Destination,Cabin,Booking Class,Booking Class Fare USD,Airline,Flight number,Dep_Date,Dep_time,overbooking,no_show,denied_boarding,cancellation
AAA,BBB,Y,I,178.02,AA,1385,2023-12-01, 06:10,0.1285222344321966,0.08250786921648076,0.002570444688643932,0.04196030114388312
AAA,BBB,Y,V,253.01,AA,1385,2023-12-01, 06:10,0.2140630975724809,0.125539153954191,0.0042812619514496185,0.08177160604177781
AAA,BBB,Y,L,389.37,AA,1385,2023-12-01, 06:10,0.13392477821278068,0.06933790988564331,0.0026784955642556135,0.060362388149997004
AAA,BBB,Y,K,434.83,AA,1385,2023-12-01, 06:10,0.10449456756085988,0.056131851212943416,0.0020898913512171977,0.045066573280362905
AAA,BBB,Y,X,,AA,1385,2023-12-01, 06:10,0.14859516207674678,0.09464413039614267,0.002971903241534936,0.04926379362809957
AAA,BBB,Y,Z,,AA,1385,2023-12-01, 06:10,0.12791168319919655,0.07188221309655456,0.002558233663983931,0.05199466506274766
AAA,BBB,J,D,556.28,AA,1385,2023-12-01, 06:10,0.15002614642936174,0.09581911520308242,0.0030005229285872347,0.04947465466309669
AAA,BBB,Y,P,234.83,AA,1385,2023-12-01, 06:10,0.12051771782878729,0.0640384936930043,0.002410354356575746,0.052677651964029945
AAA,BBB,Y,S,110.0,AA,1385,2023-10-02, 06:10,0.19953019107487174,0.11666932454404601,0.003990603821497435,0.07656695028780164
AAA,BBB,Y,T,198.46,AA,1385,2023-10-02, 06:10,0.18221006007687351,0.11306290794263772,0.0036442012015374704,0.06339957653887189
AAA,BBB,Y,Z,,AA,1385,2023-10-02, 06:10,0.12912266223567562,0.07980999888294046,0.0025824532447135122,0.04523965957917247
AAA,BBB,Y,G,,AA,1385,2023-10-02, 06:10,0.18624407651156508,0.1074138068916355,0.0037248815302313018,0.07295544630618199
AAA,BBB,Y,N,271.19,AA,1385,2023-10-02, 06:10,0.13390736576756734,0.0741214857415048,0.002678147315351347,0.05556194910149979
AAA,BBB,Y,Q,216.65,AA,1385,2023-10-02, 06:10,0.1637564785756778,0.1023853877908018,0.003275129571513556,0.05620560903569478
AAA,BBB,Y,E,316.65,AA,1385,2023-10-02, 06:10,0.13400581631750394,0.09241863891114592,0.0026801163263500787,0.03736014098927788
AAA,BBB,Y,I,178.02,AA,1385,2023-10-02, 06:10,0.12143536268132395,0.07728046249361414,0.002428707253626479,0.04032438212154552
AAA,BBB,Y,O,289.37,AA,1385,2023-10-02, 06:10,0.13823585937878852,0.09033742798043086,0.0027647171875757703,0.04353796386196322
AAA,BBB,Y,P,234.83,AA,1385,2023-10-02, 06:10,0.11067234026644625,0.06821086909759738,0.002213446805328925,0.03897045842383977
AAA,BBB,Y,V,253.01,AA,1385,2023-10-02, 06:10,0.1883096030223888,0.09777219749006366,0.0037661920604477764,0.08459742791392404
AAA,BBB,J,C,753.01,AA,1385,2023-10-02, 06:10,0.14197989173546463,0.0884155627537725,0.0028395978347092927,0.049085760891506056
AAA,BBB,Y,I,178.02,AA,1385,2023-11-02, 06:10,0.126082563860767,0.07574379727293473,0.00252165127721534,0.046361658700697375
AAA,BBB,Y,S,110.0,AA,1385,2023-11-02, 06:10,0.18705028903621673,0.09438043365266932,0.0037410057807243345,0.08676960116093889
AAA,BBB,Y,Z,,AA,1385,2023-11-02, 06:10,0.13329280066161775,0.07812453911946432,0.002665856013232355,0.05096371626184781
AAA,BBB,Y,X,,AA,1385,2023-11-02, 06:10,0.1177262356395852,0.07470832195086055,0.002354524712791704,0.039304395134311845
AAA,BBB,Y,Q,216.65,AA,1385,2023-11-02, 06:10,0.1615493069098476,0.08594814873520021,0.003230986138196952,0.07050529873938209
AAA,BBB,Y,P,234.83,AA,1385,2023-11-02, 06:10,0.12801531731496513,0.07431057424735876,0.0025603063462993026,0.04966666902645936
AAA,BBB,Y,V,253.01,AA,1385,2023-11-02, 06:10,0.1961208575217082,0.1119609841096256,0.0039224171504341635,0.07797350009132278
AAA,BBB,Y,N,271.19,AA,1385,2023-11-02, 06:10,0.12663696956667045,0.07168569410960239,0.002532739391333409,0.05095667957446332
AAA,BBB,Y,T,198.46,AA,1385,2023-11-02, 06:10,0.21604047858347578,0.12113255857064097,0.004320809571669516,0.08809320856499678
AAA,BBB,Y,S,110.0,AA,1385,2023-12-02, 06:10,0.2061644493187669,0.12871653495501617,0.004123288986375338,0.07094472921010848
AAA,BBB,Y,N,271.19,AA,1385,2023-12-02, 06:10,0.20432508089288007,0.12426330994270375,0.004086501617857601,0.07361660624321549
AAA,BBB,Y,T,198.46,AA,1385,2023-12-02, 06:10,0.24118122018193672,0.14370606000252767,0.004823624403638735,0.08986741725570355
AAA,BBB,Y,O,289.37,AA,1385,2023-12-02, 06:10,0.1523491154519583,0.10124518073584478,0.0030469823090391664,0.04629828316439608
AAA,BBB,Y,V,253.01,AA,1385,2023-12-02, 06:10,0.2482506779699274,0.1402274014068064,0.004965013559398548,0.10019253693419752
AAA,BBB,J,C,753.01,AA,1385,2023-12-02, 06:10,0.14928018156046258,0.10114495006878818,0.0029856036312092514,0.04342638540465581
AAA,BBB,Y,I,178.02,AA,1385,2023-12-02, 06:10,0.15285922796612095,0.10513125783589779,0.0030571845593224192,0.04290622775324583
AAA,BBB,Y,P,234.83,AA,1385,2023-12-02, 06:10,0.16973646685896393,0.11243242043103557,0.003394729337179279,0.05194993384956528
AAA,BBB,Y,K,434.83,AA,1385,2023-12-02, 06:10,0.12232302350209635,0.070487431688964,0.002446460470041927,0.04797707365922164
AAA,BBB,J,D,553.31,AA,1385,2023-12-02, 06:10,0.14043050466405085,0.0951353263899193,0.002808610093281017,0.04086548355194545
AAA,BBB,Y,Q,216.65,AA,1385,2023-12-02, 06:10,0.19911583455690512,0.1251607116475568,0.003982316691138103,0.06767427699520422
AAA,BBB,Y,E,316.65,AA,1385,2023-12-02, 06:10,0.1337594446182176,0.08016474224729109,0.002675188892364352,0.04937543742357537
AAA,BBB,Y,X,,AA,1385,2023-12-02, 06:10,0.13427747064433673,0.08155826994970063,0.0026855494128867345,0.04848359530074636
AAA,BBB,Y,Z,,AA,1385,2023-12-02, 06:10,0.14013917930698092,0.083711845746271,0.0028027835861396183,0.05200682831199143
AAA,BBB,Y,Y,798.46,AA,1385,2023-10-03, 06:10,0.0662093041298407,0.04100564312065196,0.0013241860825968141,0.02311517599117079
AAA,BBB,J,J,1071.19,AA,1385,2023-10-03, 06:10,0.046651677287343256,0.026085997455846523,0.0009330335457468651,0.01909411431120437
AAA,BBB,Y,I,187.11,AA,1385,2023-10-03, 06:10,0.14525996908893538,0.08956183030036204,0.0029051993817787074,0.05111610499215922
AAA,BBB,Y,T,207.55,AA,1385,2023-10-03, 06:10,0.1938370060749797,0.12467115983004597,0.003876740121499594,0.06305151400046306
AAA,BBB,J,C,753.01,AA,1385,2023-10-03, 06:10,0.12479240155724339,0.06829790503859401,0.0024958480311448677,0.05255808509671878
AAA,BBB,Y,V,253.01,AA,1385,2023-10-03, 06:10,0.1821466162338796,0.10280525955177966,0.003642932324677592,0.07359578233893645
AAA,BBB,Y,O,289.37,AA,1385,2023-10-03, 06:10,0.13681149168912451,0.08235276155747401,0.0027362298337824903,0.05014319239204383
AAA,BBB,Y,X,,AA,1385,2023-10-03, 06:10,0.1318904563945948,0.07639137371495794,0.002637809127891896,0.05133877249635078
AAA,BBB,Y,K,443.92,AA,1385,2023-10-03, 06:10,0.11630085967823425,0.0613715893161592,0.002326017193564685,0.051260713409048156
AAA,BBB,Y,S,110.0,AA,1385,2023-10-03, 06:10,0.18980638747704673,0.10985208168192942,0.003796127749540935,0.07396711408875922
AAA,BBB,Y,L,398.46,AA,1385,2023-10-03, 06:10,0.12236497257657342,0.0710495040801327,0.0024472994515314685,0.04745562711440191
AAA,BBB,Y,R,353.01,AA,1385,2023-10-03, 06:10,0.11666625092818553,0.07049056807628055,0.0023333250185637107,0.042495600114681016
AAA,BBB,Y,E,316.65,AA,1385,2023-10-03, 06:10,0.11045582453363731,0.06618584831539091,0.002209116490672746,0.04078579317595174
AAA,BBB,Y,S,110.0,AA,1385,2023-11-03, 06:10,0.18688138299380705,0.10939593934750519,0.003737627659876141,0.07159051734162966
AAA,BBB,Y,T,207.55,AA,1385,2023-11-03, 06:10,0.20765456511657898,0.12740619200043624,0.004153091302331579,0.0736981842285126
AAA,BBB,Y,G,,AA,1385,2023-11-03, 06:10,0.20940921037327587,0.12246137802993418,0.004188184207465517,0.08034229548945955
AAA,BBB,Y,Z,,AA,1385,2023-11-03, 06:10,0.10974147376657349,0.06538686153643819,0.00219482947533147,0.040892962438933214
AAA,BBB,Y,N,271.19,AA,1385,2023-11-03, 06:10,0.13447076812386696,0.07090391858454341,0.0026894153624773395,0.0593251468318413
AAA,BBB,Y,L,398.46,AA,1385,2023-11-03, 06:10,0.11609487017991474,0.06354390662675723,0.002321897403598295,0.04888890426668615
AAA,BBB,Y,R,353.01,AA,1385,2023-11-03, 06:10,0.1320287786907417,0.07500734517743085,0.0026405755738148342,0.052856760135954715
AAA,BBB,J,D,552.84,AA,1385,2023-11-03, 06:10,0.1297061135760306,0.07373955766468542,0.002594122271520612,0.05187514793615121
AAA,BBB,Y,E,316.65,AA,1385,2023-11-03, 06:10,0.14164942825214025,0.08983129752694849,0.002832988565042805,0.04734998666895374
AAA,BBB,Y,X,,AA,1385,2023-11-03, 06:10,0.13121338091103352,0.08780185316868887,0.0026242676182206704,0.039272575010583996
AAA,BBB,Y,K,443.92,AA,1385,2023-11-03, 06:10,0.11450616234856992,0.07386059240615256,0.0022901232469713984,0.0370336243453644
AAA,BBB,Y,I,187.11,AA,1385,2023-11-03, 06:10,0.1347263291593825,0.08426279565145123,0.00269452658318765,0.04621376946525032
AAA,BBB,Y,O,289.37,AA,1385,2023-11-03, 06:10,0.12942903267283234,0.08844249801876211,0.002588580653456647,0.036903866829867335
AAA,BBB,Y,P,234.83,AA,1385,2023-11-03, 06:10,0.13094645209395991,0.07439428109856368,0.0026189290418791983,0.05242163818048356
AAA,BBB,Y,V,253.01,AA,1385,2023-11-03, 06:10,0.21125968715784713,0.12482590811996352,0.004225193743156943,0.0797698713388225
AAA,BBB,Y,S,110.0,AA,1385,2023-12-03, 06:10,0.23902235121615975,0.14795659958077637,0.0047804470243231955,0.08352610738074176
AAA,BBB,Y,L,398.46,AA,1385,2023-12-03, 06:10,0.16185898373074695,0.09777603634430272,0.003237179674614939,0.05897731960503215
AAA,BBB,Y,R,353.01,AA,1385,2023-12-03, 06:10,0.1361170345375269,0.09447030665456463,0.002722340690750538,0.03735309587663327
AAA,BBB,Y,E,316.65,AA,1385,2023-12-03, 06:10,0.14390311205080203,0.10283676024365171,0.0028780622410160407,0.03652711827322161
AAA,BBB,Y,Q,216.65,AA,1385,2023-12-03, 06:10,0.20571993641781394,0.13431160660819913,0.004114398728356279,0.06491916622810896
AAA,BBB,J,D,552.84,AA,1385,2023-12-03, 06:10,0.1582922552219857,0.11478626198602175,0.0031658451044397143,0.03851287319272836
AAA,BBB,Y,P,234.83,AA,1385,2023-12-03, 06:10,0.1430658082311644,0.09892894349927155,0.002861316164623288,0.039624042840645246
AAA,BBB,J,C,753.01,AA,1385,2023-12-03, 06:10,0.1311274349111902,0.090996537085867,0.002622548698223804,0.03599465614656926
AAA,BBB,Y,V,253.01,AA,1385,2023-12-03, 06:10,0.25117260761168403,0.1631920361838295,0.005023452152233681,0.08005766338905707
AAA,BBB,Y,I,187.11,AA,1385,2023-12-03, 06:10,0.1694559959231446,0.11291549761560006,0.003389119918462892,0.0511952328142724
AAA,BBB,Y,O,289.37,AA,1385,2023-12-03, 06:10,0.1694602650345459,0.11067657937254204,0.003389205300690918,0.05343828550525325
AAA,BBB,Y,N,271.19,AA,1385,2023-12-03, 06:10,0.17647945378138252,0.10771635649926539,0.0035295890756276505,0.06319628609063249
AAA,BBB,Y,T,207.55,AA,1385,2023-12-03, 06:10,0.21588965236897256,0.1447162215339177,0.004317793047379451,0.06436347700087026
AAA,BBB,Y,X,,AA,1385,2023-12-03, 06:10,0.1575284028208876,0.11091289900433451,0.003150568056417752,0.04164647848805034
AAA,BBB,Y,Z,,AA,1385,2023-12-03, 06:10,0.14483138671073018,0.09029920131253902,0.0028966277342146038,0.04996367066662197
AAA,BBB,Y,Y,798.46,AA,1385,2023-11-04, 06:10,0.07241524542403438,0.046776464941980817,0.0014483049084806877,0.023354537245670947
AAA,BBB,J,J,1071.19,AA,1385,2023-11-04, 06:10,0.04307175098412062,0.026992096485591813,0.0008614350196824124,0.014721013023401256
AAA,BBB,Y,O,289.37,AA,1385,2023-11-04, 06:10,0.1279557002957338,0.08720535683058067,0.0025591140059146762,0.036714149964107226
AAA,BBB,Y,I,187.11,AA,1385,2023-11-04, 06:10,0.16013437226744706,0.10708587790158124,0.0032026874453489414,0.04799726717437597
AAA,BBB,Y,V,253.01,AA,1385,2023-11-04, 06:10,0.21964043972909916,0.1274483844613634,0.004392808794581983,0.08526378780210093
AAA,BBB,J,C,753.01,AA,1385,2023-11-04, 06:10,0.12389029893239364,0.08245236010319158,0.002477805978647873,0.037529983042645876
AAA,BBB,Y,P,234.83,AA,1385,2023-11-04, 06:10,0.14490328377522307,0.09946381620065663,0.0028980656755044614,0.04086868494509367
AAA,BBB,Y,G,,AA,1385,2023-11-04, 06:10,0.20671309190197446,0.11680589113365601,0.0041342618380394896,0.08338670940929714
AAA,BBB,Y,T,207.55,AA,1385,2023-11-04, 06:10,0.18973988005407316,0.11255288654827049,0.003794797601081463,0.07120189968822768
AAA,BBB,Y,N,271.19,AA,1385,2023-11-04, 06:10,0.18488310023025897,0.10665602369931933,0.0036976620046051795,0.07239518341576073
AAA,BBB,Y,H,498.46,AA,1385,2023-11-04, 06:10,0.11892129501747378,0.07556560570352276,0.0023784259003494755,0.03960447419046588
AAA,BBB,Y,R,353.01,AA,1385,2023-11-04, 06:10,0.14116702648517812,0.08321725158887874,0.0028233405297035624,0.05349684756641437
AAA,BBB,Y,L,398.46,AA,1385,2023-11-04, 06:10,0.16601099299730732,0.10088777609649874,0.0033202198599461465,0.059886619473032636
AAA,BBB,J,D,552.84,AA,1385,2023-11-04, 06:10,0.14453018785577873,0.08848678924484688,0.0028906037571155745,0.05148438479927531
AAA,BBB,Y,Q,216.65,AA,1385,2023-11-04, 06:10,0.17625245951112095,0.10458276494270453,0.003525049190222419,0.06611004361126512
AAA,BBB,Y,X,,AA,1385,2023-11-04, 06:10,0.16428214565138113,0.11220815631268731,0.0032856429130276228,0.046891926116160776
AAA,BBB,Y,N,271.19,AA,1385,2023-12-04, 06:10,0.1474578157780832,0.08431864341876587,0.002949156315561664,0.05848781039305591
AAA,BBB,Y,H,498.46,AA,1385,2023-12-04, 06:10,0.10078269343960224,0.058232905811278345,0.002015653868792045,0.0393707307255156
AAA,BBB,Y,Z,,AA,1385,2023-12-04, 06:10,0.12752162854305682,0.07465522381877474,0.0025504325708611366,0.04884390344314582
AAA,BBB,Y,T,207.55,AA,1385,2023-12-04, 06:10,0.20770649968357097,0.13113868866324732,0.00415412999367142,0.07001598392539762
AAA,BBB,Y,R,353.01,AA,1385,2023-12-04, 06:10,0.10465653753522618,0.06412464582647757,0.0020931307507045236,0.037230639512360685
AAA,BBB,Y,L,398.46,AA,1385,2023-12-04, 06:10,0.1340110760554032,0.08520898002812018,0.002680221521108064,0.044574893698720405
AAA,BBB,Y,K,443.92,AA,1385,2023-12-04, 06:10,0.12104384959137356,0.07477879669556381,0.002420876991827471,0.04244688459277114
AAA,BBB,Y,X,,AA,1385,2023-12-04, 06:10,0.12901946456924004,0.08153537577804819,0.002580389291384801,0.0434143402516643
AAA,BBB,Y,W,571.19,AA,1385,2023-12-04, 06:10,0.17555207092257546,0.106616233350834,0.0035110414184515095,0.06339827944720924
AAA,BBB,J,D,552.84,AA,1385,2023-12-04, 06:10,0.1292125537019793,0.07161557264639613,0.0025842510740395857,0.05352114177448734
AAA,BBB,Y,Q,216.65,AA,1385,2023-12-04, 06:10,0.1655572635808298,0.09139996604701409,0.003311145271616596,0.06893501240098082
AAA,BBB,Y,V,253.01,AA,1385,2023-12-04, 06:10,0.1766205840544049,0.10203258590888838,0.003532411681088098,0.06901673518604141
AAA,BBB,Y,P,234.83,AA,1385,2023-12-04, 06:10,0.14537692373022928,0.09158441304026871,0.0029075384746045855,0.049206787713916185
AAA,BBB,Y,O,289.37,AA,1385,2023-12-04, 06:10,0.11324726289546176,0.07164207050485408,0.002264945257909235,0.03803295711344951
AAA,BBB,Y,I,187.11,AA,1385,2023-12-04, 06:10,0.12014510895497879,0.0708805042566985,0.002402902179099576,0.04547478598113242
AAA,BBB,J,C,753.01,AA,1385,2023-10-05, 06:10,0.12616377844355994,0.07469724260510757,0.002523275568871199,0.047486866144610146
AAA,BBB,J,D,523.42,AA,1385,2023-10-05, 06:10,0.11381846747819621,0.06603366676545776,0.002276369349563924,0.04419454754173677
AAA,BBB,Y,Q,216.65,AA,1385,2023-10-05, 06:10,0.1538677617672376,0.08593850371821059,0.003077355235344752,0.06307570280584487
AAA,BBB,Y,L,398.46,AA,1385,2023-10-05, 06:10,0.12135459757918225,0.06643280009773463,0.002427091951583645,0.05109382704371741
AAA,BBB,Y,S,110.0,AA,1385,2023-10-05, 06:10,0.19275338912296067,0.12418794972890532,0.0038550677824592135,0.06248528841457917
AAA,BBB,Y,Z,,AA,1385,2023-10-05, 06:10,0.13695053774969188,0.08300699988910316,0.0027390107549938375,0.04962361409671965
AAA,BBB,Y,T,207.55,AA,1385,2023-10-05, 06:10,0.19175718020093496,0.11303524383798892,0.0038351436040186993,0.0726732094776483
AAA,BBB,Y,I,182.47,AA,1385,2023-10-05, 06:10,0.14090334825138315,0.09061862370366319,0.002818066965027663,0.04584011459932831
AAA,BBB,Y,V,253.01,AA,1385,2023-10-05, 06:10,0.18035276866488786,0.10374412159226791,0.0036070553732977574,0.0709196572808527
AAA,BBB,Y,Y,798.46,AA,1385,2023-11-05, 06:10,0.08616166916469202,0.050620450846706286,0.0017232333832938405,0.03282336230752246
AAA,BBB,Y,I,182.47,AA,1385,2023-11-05, 06:10,0.13050061464534235,0.0894303461426744,0.002610012292906847,0.036953799040997624
AAA,BBB,Y,V,253.01,AA,1385,2023-11-05, 06:10,0.23693525581598807,0.15159790998170009,0.004738705116319761,0.07786353624641588
AAA,BBB,Y,O,289.37,AA,1385,2023-11-05, 06:10,0.12909812456581418,0.08590630042251508,0.002581962491316284,0.03911959437811117
AAA,BBB,Y,Q,216.65,AA,1385,2023-11-05, 06:10,0.18994753730132394,0.1299068764986703,0.003798950746026479,0.05404901671158663
AAA,BBB,J,D,523.42,AA,1385,2023-11-05, 06:10,0.13095706330127593,0.08037909642044724,0.0026191412660255186,0.04644709934940158
AAA,BBB,Y,P,234.83,AA,1385,2023-11-05, 06:10,0.15391564440119762,0.09634460372575314,0.0030783128880239527,0.05271597503784024
AAA,BBB,Y,L,398.46,AA,1385,2023-11-05, 06:10,0.14917445846385352,0.0982905823486596,0.0029834891692770704,0.046178364923568464
AAA,BBB,Y,S,110.0,AA,1385,2023-11-05, 06:10,0.18816291557650058,0.10210875055179747,0.0037632583115300117,0.08011881446796798
AAA,BBB,Y,E,316.65,AA,1385,2023-11-05, 06:10,0.15602363375787562,0.10616482041072932,0.0031204726751575124,0.0449372539705212
AAA,BBB,Y,R,353.01,AA,1385,2023-11-05, 06:10,0.13866361651344383,0.09159519268878866,0.0027732723302688767,0.04269446325463325
AAA,BBB,Y,T,207.55,AA,1385,2023-11-05, 06:10,0.21077126413536368,0.13725908037751575,0.0042154252827072735,0.06686368271768954
AAA,BBB,Y,Z,,AA,1385,2023-11-05, 06:10,0.14103567320429913,0.08452180945457491,0.0028207134640859826,0.0520650797855306
AAA,BBB,J,J,1071.19,AA,1385,2023-12-05, 06:10,0.0449500958047722,0.02713973970946025,0.000899001916095444,0.016392464714628685
AAA,BBB,Y,O,289.37,AA,1385,2023-12-05, 06:10,0.12772747112595284,0.07961225083794908,0.0025545494225190568,0.044086225974564894
AAA,BBB,Y,V,253.01,AA,1385,2023-12-05, 06:10,0.21567359404044817,0.13089087498521845,0.004313471880808963,0.07797958049554576
AAA,BBB,Y,I,182.47,AA,1385,2023-12-05, 06:10,0.11780208345717781,0.06978571629267527,0.0023560416691435562,0.04430045609089968
AAA,BBB,Y,P,234.83,AA,1385,2023-12-05, 06:10,0.1231225725798214,0.08259629784355345,0.002462451451596428,0.036642535863125346
AAA,BBB,J,C,753.01,AA,1385,2023-12-05, 06:10,0.13745939033730603,0.07971903754959979,0.0027491878067461206,0.05340437794129557
AAA,BBB,Y,T,207.55,AA,1385,2023-12-05, 06:10,0.21078629887444042,0.11277635533147126,0.004215725977488809,0.09136096825183161
AAA,BBB,Y,N,271.19,AA,1385,2023-12-05, 06:10,0.1324630229642733,0.07431814291055533,0.0026492604592854665,0.05396650901450984
AAA,BBB,Y,L,398.46,AA,1385,2023-12-05, 06:10,0.14153649443673416,0.08497991661765088,0.002830729888734683,0.05209199611083553
AAA,BBB,Y,S,110.0,AA,1385,2023-12-05, 06:10,0.21280765304276994,0.12088450070165284,0.004256153060855399,0.08521041610350615
AAA,BBB,J,D,523.42,AA,1385,2023-12-05, 06:10,0.13510945498486213,0.08167427789395035,0.0027021890996972425,0.049173327850280966
AAA,BBB,Y,Q,216.65,AA,1385,2023-12-05, 06:10,0.1742679134163505,0.10553630773072693,0.0034853582683270104,0.0632345546128989
AAA,BBB,Y,K,443.92,AA,1385,2023-12-05, 06:10,0.1175431784479802,0.06396865791766256,0.002350863568959604,0.04986677627314497
AAA,BBB,Y,Q,219.37,AA,1385,2023-10-06, 06:10,0.15399863480549744,0.09452843744571908,0.003079972696109949,0.05461251389952369
AAA,BBB,J,D,527.86,AA,1385,2023-10-06, 06:10,0.1098207080648178,0.06545666288080043,0.0021964141612963563,0.04089989605156754
AAA,BBB,Y,V,256.65,AA,1385,2023-10-06, 06:10,0.2152068179490452,0.11199776868867141,0.004304136358980904,0.09642063453575314
AAA,BBB,Y,P,237.55,AA,1385,2023-10-06, 06:10,0.11178921169945986,0.07043805732090161,0.002235784233989197,0.037824911399890054
AAA,BBB,Y,I,189.37,AA,1385,2023-10-06, 06:10,0.13330825603708968,0.08703791525743684,0.0026661651207417936,0.042065307979948785
AAA,BBB,Y,Z,,AA,1385,2023-10-06, 06:10,0.11814437233751456,0.06658203555492244,0.002362887446750291,0.04783562865851707
AAA,BBB,Y,T,210.28,AA,1385,2023-10-06, 06:10,0.17212175881684286,0.10196699581862892,0.003442435176336857,0.06472540953666837
AAA,BBB,Y,X,,AA,1385,2023-10-06, 06:10,0.142196085700515,0.08859772585827975,0.0028439217140103002,0.049112972199073575
AAA,BBB,Y,P,237.55,AA,1385,2023-11-06, 06:10,0.1337432930944252,0.08255112823884936,0.002674865861888504,0.0469734093867021
AAA,BBB,J,D,527.86,AA,1385,2023-11-06, 06:10,0.11425103618352674,0.07040469271237604,0.002285020723670535,0.04024244549188197
AAA,BBB,Y,Q,219.37,AA,1385,2023-11-06, 06:10,0.16054196981833058,0.09766859943760978,0.0032108393963666115,0.057809286063037174
AAA,BBB,Y,L,403.01,AA,1385,2023-11-06, 06:10,0.13265534038020962,0.06966583073736145,0.0026531068076041924,0.05880507220485867
AAA,BBB,Y,S,110.0,AA,1385,2023-11-06, 06:10,0.1772517970985719,0.10940200504766164,0.0035450359419714377,0.06225861830996348
AAA,BBB,Y,T,210.28,AA,1385,2023-11-06, 06:10,0.19804302082950503,0.12757236161514754,0.003960860416590101,0.06422365379176126
AAA,BBB,Y,O,293.01,AA,1385,2023-11-06, 06:10,0.1393270459352152,0.0885745019988829,0.0027865409187043037,0.046357656361773865
AAA,BBB,Y,V,256.65,AA,1385,2023-11-06, 06:10,0.2420682929812351,0.1339292081887269,0.004841365859624702,0.10050336032941673
AAA,BBB,Y,I,189.37,AA,1385,2023-11-06, 06:10,0.12919765734654565,0.08691907110898377,0.002583953146930913,0.03820321684231603
AAA,BBB,Y,G,,AA,1385,2023-11-06, 06:10,0.17103333125403003,0.10424948584434536,0.0034206666250806007,0.061388824957494925
AAA,BBB,Y,X,,AA,1385,2023-11-06, 06:10,0.13518313051018965,0.09048667108582574,0.002703662610203793,0.040432286186632374
AAA,BBB,Y,X,,AA,1385,2023-10-07, 06:10,0.16040760779353114,0.10575988462126457,0.003208152155870623,0.04958787712712594
AAA,BBB,Y,L,403.01,AA,1385,2023-10-07, 06:10,0.1485096237883235,0.10334484370655415,0.00297019247576647,0.04048024022155345
AAA,BBB,Y,I,189.37,AA,1385,2023-10-07, 06:10,0.13022980623369065,0.08157464979022686,0.002604596124673813,0.04454722927532643
AAA,BBB,Y,V,256.65,AA,1385,2023-10-07, 06:10,0.25198084752392624,0.1617730796185278,0.005039616950478525,0.0822593650064772
AAA,BBB,Y,W,577.55,AA,1385,2023-10-07, 06:10,0.2115676842491413,0.12749484303147013,0.004231353684982826,0.07739921815731435
AAA,BBB,Y,N,274.83,AA,1385,2023-10-07, 06:10,0.1885951249609724,0.11075060192370713,0.003771902499219448,0.07189553900656477
AAA,BBB,Y,O,293.01,AA,1385,2023-10-07, 06:10,0.1236679434200922,0.08350929836753261,0.002473358868401844,0.036257703176846005
AAA,BBB,Y,B,679.37,AA,1385,2023-10-07, 06:10,0.09890201950113012,0.060225615992439266,0.0019780403900226022,0.035556669980382496
AAA,BBB,Y,Y,807.55,AA,1385,2023-10-07, 06:10,0.0674458078447081,0.03879373081512227,0.001348916156894162,0.02652458813564496
AAA,BBB,Y,Z,,AA,1385,2023-10-07, 06:10,0.14578256470100115,0.10478869196907636,0.002915651294020023,0.03639535434742103
AAA,BBB,Y,Q,219.37,AA,1385,2023-10-07, 06:10,0.19907892967847607,0.13818436258429778,0.003981578593569521,0.05461488529566267
AAA,BBB,Y,E,320.28,AA,1385,2023-10-07, 06:10,0.15275519651322386,0.09422837233362484,0.0030551039302644774,0.053708363337349095
AAA,BBB,Y,R,357.55,AA,1385,2023-10-07, 06:10,0.14488770689170202,0.09274036104457671,0.0028977541378340404,0.04757705456986183
AAA,BBB,Y,P,237.55,AA,1385,2023-10-07, 06:10,0.13198217179948288,0.08173373441007634,0.0026396434359896577,0.046085234164854647
AAA,BBB,J,D,527.86,AA,1385,2023-10-07, 06:10,0.158633771395843,0.1011971694488135,0.00317267542791686,0.05243270922732663
AAA,BBB,Y,H,504.83,AA,1385,2023-10-07, 06:10,0.10640449780429041,0.07164421510225066,0.0021280899560858083,0.03140389340850197
AAA,BBB,Y,T,210.28,AA,1385,2023-10-07, 06:10,0.2206069716007636,0.1369453183098958,0.004412139432015272,0.07670289785439657
AAA,BBB,J,D,527.86,AA,1385,2023-11-07, 06:10,0.12238751980102247,0.07621418852123174,0.0024477503960204493,0.042312778675347794
AAA,BBB,Y,Q,219.37,AA,1385,2023-11-07, 06:10,0.15111278873457662,0.08633167594416435,0.0030222557746915324,0.06001445953146591
AAA,BBB,J,J,1071.19,AA,1385,2023-11-07, 06:10,0.04259093899415625,0.02363454831219499,0.000851818779883125,0.017612915785771836
AAA,BBB,Y,W,577.55,AA,1385,2023-11-07, 06:10,0.15660083409204942,0.09168421475272323,0.0031320166818409882,0.05997685294080043
AAA,BBB,Y,P,237.55,AA,1385,2023-11-07, 06:10,0.12788062964589247,0.08739339923741223,0.0025576125929178497,0.036453404911894555
AAA,BBB,Y,V,256.65,AA,1385,2023-11-07, 06:10,0.2502588473480333,0.14193763784477462,0.005005176946960665,0.10042712482464858
AAA,BBB,Y,I,189.37,AA,1385,2023-11-07, 06:10,0.12355490159855878,0.07087418358125043,0.002471098031971176,0.04878334189649558
