Origin,Destination,Cabin,Booking Class,Booking Class Fare USD,Airline,Flight number,Dep_Date,Dep_time,match_key,overbooking,no_show,denied_boarding,cancellation
AAA,BBB,Y,V,253.01,AA,1385,2023-11-04, 06:10,AAA_BBB_Y_V_AA_1385_2023-11-04_ 06:10,0.2617122992597947,0.16940052686700835,0.005234245985195895,0.08405299740749582
AAA,BBB,J,C,753.01,AA,1385,2023-11-04, 06:10,AAA_BBB_J_C_AA_1385_2023-11-04_ 06:10,0.1520690755172718,0.10366967090748191,0.003041381510345436,0.04360060730270729
AAA,BBB,Y,P,234.83,AA,1385,2023-11-04, 06:10,AAA_BBB_Y_P_AA_1385_2023-11-04_ 06:10,0.13100406860890848,0.07788568813470427,0.0026200813721781696,0.048984325147578056
AAA,BBB,Y,M,228.77,AA,1385,2023-11-04, 06:10,AAA_BBB_Y_M_AA_1385_2023-11-04_ 06:10,0.1497161125695876,0.09018175511932602,0.0029943222513917522,0.05480981187528563
AAA,BBB,Y,T,207.55,AA,1385,2023-11-04, 06:10,AAA_BBB_Y_T_AA_1385_2023-11-04_ 06:10,0.22105309431175044,0.13823638863901289,0.0044210618862350086,0.0758410007827251
AAA,BBB,Y,N,271.19,AA,1385,2023-11-04, 06:10,AAA_BBB_Y_N_AA_1385_2023-11-04_ 06:10,0.19567448955113154,0.1254697607548258,0.003913489791022631,0.06402988877489664
AAA,BBB,Y,H,498.46,AA,1385,2023-11-04, 06:10,AAA_BBB_Y_H_AA_1385_2023-11-04_ 06:10,0.11360888228614514,0.06907150941362955,0.002272177645722903,0.040952252120509076
AAA,BBB,Y,E,316.65,AA,1385,2023-11-04, 06:10,AAA_BBB_Y_E_AA_1385_2023-11-04_ 06:10,0.13712635399024542,0.08207035541236128,0.0027425270798049086,0.05072874416392732
AAA,BBB,Y,R,353.01,AA,1385,2023-11-04, 06:10,AAA_BBB_Y_R_AA_1385_2023-11-04_ 06:10,0.15522685033987524,0.11439470258374373,0.003104537006797505,0.03593370151475021
AAA,BBB,Y,L,398.46,AA,1385,2023-11-04, 06:10,AAA_BBB_Y_L_AA_1385_2023-11-04_ 06:10,0.16108605018235564,0.09977970933343194,0.003221721003647113,0.056222997630099025
AAA,BBB,Y,W,571.19,AA,1385,2023-11-04, 06:10,AAA_BBB_Y_W_AA_1385_2023-11-04_ 06:10,0.18376617646026547,0.12074085106543034,0.0036753235292053092,0.05722627236757957
AAA,BBB,J,D,552.84,AA,1385,2023-11-04, 06:10,AAA_BBB_J_D_AA_1385_2023-11-04_ 06:10,0.12947581554791307,0.08313974892017431,0.0025895163109582614,0.042250237915555405
AAA,BBB,Y,Q,216.65,AA,1385,2023-11-04, 06:10,AAA_BBB_Y_Q_AA_1385_2023-11-04_ 06:10,0.18990744855859568,0.10402349046176732,0.0037981489711719136,0.07989110682422092
AAA,BBB,Y,K,443.92,AA,1385,2023-11-04, 06:10,AAA_BBB_Y_K_AA_1385_2023-11-04_ 06:10,0.14370328390891932,0.08715553370783151,0.0028740656781783866,0.05201294962118474
AAA,BBB,Y,Y,798.46,AA,1385,2023-12-04, 06:10,AAA_BBB_Y_Y_AA_1385_2023-12-04_ 06:10,0.07937403510955526,0.046575434529177805,0.0015874807021911052,0.030293818430289676
AAA,BBB,J,J,1071.19,AA,1385,2023-12-04, 06:10,AAA_BBB_J_J_AA_1385_2023-12-04_ 06:10,0.040953203306503136,0.024167179441863473,0.0008190640661300628,0.015493676153080569
AAA,BBB,Y,N,271.19,AA,1385,2023-12-04, 06:10,AAA_BBB_Y_N_AA_1385_2023-12-04_ 06:10,0.1439297635588649,0.07082854564954723,0.002878595271177298,0.06855927038036809
AAA,BBB,Y,H,498.46,AA,1385,2023-12-04, 06:10,AAA_BBB_Y_H_AA_1385_2023-12-04_ 06:10,0.10684990860171491,0.06217467076013446,0.002136998172034298,0.04130340795495965
AAA,BBB,Y,T,207.55,AA,1385,2023-12-04, 06:10,AAA_BBB_Y_T_AA_1385_2023-12-04_ 06:10,0.2203074958681135,0.12856306581337748,0.00440614991736227,0.08479225378677455
AAA,BBB,Y,S,110.0,AA,1385,2023-12-04, 06:10,AAA_BBB_Y_S_AA_1385_2023-12-04_ 06:10,0.1550583246716746,0.08705753909348846,0.0031011664934334922,0.06310765744977415
AAA,BBB,Y,M,228.77,AA,1385,2023-12-04, 06:10,AAA_BBB_Y_M_AA_1385_2023-12-04_ 06:10,0.1384185207002823,0.07209327096603342,0.0027683704140056458,0.061957218810621495
AAA,BBB,Y,R,353.01,AA,1385,2023-12-04, 06:10,AAA_BBB_Y_R_AA_1385_2023-12-04_ 06:10,0.12160970607019776,0.0795801960723907,0.0024321941214039554,0.03819190969663019
AAA,BBB,Y,L,398.46,AA,1385,2023-12-04, 06:10,AAA_BBB_Y_L_AA_1385_2023-12-04_ 06:10,0.1373923408427884,0.08057628018237856,0.002747846816855768,0.052480412580697126
AAA,BBB,Y,K,443.92,AA,1385,2023-12-04, 06:10,AAA_BBB_Y_K_AA_1385_2023-12-04_ 06:10,0.10159848210255545,0.051918041753112744,0.002031969642051109,0.04647432812275237
AAA,BBB,Y,E,316.65,AA,1385,2023-12-04, 06:10,AAA_BBB_Y_E_AA_1385_2023-12-04_ 06:10,0.12703924161867755,0.08401720294236531,0.002540784832373551,0.039013100182408646
AAA,BBB,Y,W,571.19,AA,1385,2023-12-04, 06:10,AAA_BBB_Y_W_AA_1385_2023-12-04_ 06:10,0.15947918458692328,0.07892733068520873,0.0031895836917384657,0.07551921804903897
AAA,BBB,J,D,552.84,AA,1385,2023-12-04, 06:10,AAA_BBB_J_D_AA_1385_2023-12-04_ 06:10,0.11903224463703732,0.06448181861713448,0.0023806448927407467,0.05079416188087785
AAA,BBB,Y,Q,216.65,AA,1385,2023-12-04, 06:10,AAA_BBB_Y_Q_AA_1385_2023-12-04_ 06:10,0.18435652715616607,0.1126196406699721,0.0036871305431233213,0.06591920394258155
AAA,BBB,Y,V,253.01,AA,1385,2023-12-04, 06:10,AAA_BBB_Y_V_AA_1385_2023-12-04_ 06:10,0.177855789557859,0.10140692059941345,0.00355711579115718,0.07083632820302833
AAA,BBB,J,C,753.01,AA,1385,2023-12-04, 06:10,AAA_BBB_J_C_AA_1385_2023-12-04_ 06:10,0.14268297392098517,0.09333092945119244,0.0028536594784197033,0.044849441500125854
AAA,BBB,Y,P,234.83,AA,1385,2023-12-04, 06:10,AAA_BBB_Y_P_AA_1385_2023-12-04_ 06:10,0.1130338744403595,0.07314221204832018,0.00226067748880719,0.036324686986761064
AAA,BBB,Y,B,671.19,AA,1385,2023-12-04, 06:10,AAA_BBB_Y_B_AA_1385_2023-12-04_ 06:10,0.08334833002987545,0.04523611115514947,0.001666966600597509,0.035482021115341496
AAA,BBB,Y,O,289.37,AA,1385,2023-12-04, 06:10,AAA_BBB_Y_O_AA_1385_2023-12-04_ 06:10,0.14282352854440897,0.09354038518801074,0.0028564705708881795,0.044776104947467414
AAA,BBB,Y,I,187.11,AA,1385,2023-12-04, 06:10,AAA_BBB_Y_I_AA_1385_2023-12-04_ 06:10,0.14040322633000693,0.08332410359610677,0.002808064526600139,0.05264846106172067
AAA,BBB,Y,Y,798.46,AA,1385,2023-10-05, 06:10,AAA_BBB_Y_Y_AA_1385_2023-10-05_ 06:10,0.06583268549806053,0.03730584852492309,0.0013166537099612106,0.026449375051234535
AAA,BBB,J,J,1071.19,AA,1385,2023-10-05, 06:10,AAA_BBB_J_J_AA_1385_2023-10-05_ 06:10,0.045963938316939845,0.02764924299128761,0.0009192787663387969,0.0168642253818589
AAA,BBB,J,C,753.01,AA,1385,2023-10-05, 06:10,AAA_BBB_J_C_AA_1385_2023-10-05_ 06:10,0.13210447758990929,0.08533115137142445,0.002642089551798186,0.04260454562219581
AAA,BBB,Y,P,234.83,AA,1385,2023-10-05, 06:10,AAA_BBB_Y_P_AA_1385_2023-10-05_ 06:10,0.12726437577506125,0.07524964125918784,0.002545287515501225,0.04799869153225213
AAA,BBB,Y,W,571.19,AA,1385,2023-10-05, 06:10,AAA_BBB_Y_W_AA_1385_2023-10-05_ 06:10,0.17283092214939905,0.10046424000297288,0.003456618442987981,0.06691270959500532
AAA,BBB,J,D,523.42,AA,1385,2023-10-05, 06:10,AAA_BBB_J_D_AA_1385_2023-10-05_ 06:10,0.13534684250889623,0.09503944114796062,0.0027069368501779247,0.036036302446547507
AAA,BBB,Y,Q,216.65,AA,1385,2023-10-05, 06:10,AAA_BBB_Y_Q_AA_1385_2023-10-05_ 06:10,0.17728131183366658,0.10028857079449573,0.0035456262366733316,0.07139832890159693
AAA,BBB,Y,K,443.92,AA,1385,2023-10-05, 06:10,AAA_BBB_Y_K_AA_1385_2023-10-05_ 06:10,0.1049188295979379,0.05724625581758104,0.002098376591958758,0.04436168236325439
AAA,BBB,Y,E,316.65,AA,1385,2023-10-05, 06:10,AAA_BBB_Y_E_AA_1385_2023-10-05_ 06:10,0.118880283535025,0.07607450917073859,0.0023776056707005,0.039054305615281636
AAA,BBB,Y,R,353.01,AA,1385,2023-10-05, 06:10,AAA_BBB_Y_R_AA_1385_2023-10-05_ 06:10,0.13885113660124543,0.0843569607526643,0.0027770227320249087,0.050112492997278886
AAA,BBB,Y,L,398.46,AA,1385,2023-10-05, 06:10,AAA_BBB_Y_L_AA_1385_2023-10-05_ 06:10,0.12701724982375914,0.06514422349285232,0.002540344996475183,0.057864781825349466
AAA,BBB,Y,S,110.0,AA,1385,2023-10-05, 06:10,AAA_BBB_Y_S_AA_1385_2023-10-05_ 06:10,0.1932995233187632,0.10048144375192425,0.0038659904663752645,0.08671818562846176
AAA,BBB,Y,M,197.26,AA,1385,2023-10-05, 06:10,AAA_BBB_Y_M_AA_1385_2023-10-05_ 06:10,0.13930501090847144,0.08845016167290891,0.002786100218169429,0.046458843611560705
AAA,BBB,Y,T,207.55,AA,1385,2023-10-05, 06:10,AAA_BBB_Y_T_AA_1385_2023-10-05_ 06:10,0.1983014494201151,0.10049370139106852,0.003966028988402302,0.091550009838485
AAA,BBB,Y,N,271.19,AA,1385,2023-10-05, 06:10,AAA_BBB_Y_N_AA_1385_2023-10-05_ 06:10,0.16060799080500512,0.09351833270592569,0.0032121598161001024,0.06202140085381547
AAA,BBB,Y,H,498.46,AA,1385,2023-10-05, 06:10,AAA_BBB_Y_H_AA_1385_2023-10-05_ 06:10,0.09186800269566193,0.05170583174469009,0.0018373600539132388,0.03726312048694159
AAA,BBB,Y,B,671.19,AA,1385,2023-10-05, 06:10,AAA_BBB_Y_B_AA_1385_2023-10-05_ 06:10,0.09681954411889253,0.05575225499335372,0.0019363908823778505,0.038011984383201934
AAA,BBB,Y,O,289.37,AA,1385,2023-10-05, 06:10,AAA_BBB_Y_O_AA_1385_2023-10-05_ 06:10,0.13200874760084455,0.09005098864493703,0.002640174952016891,0.03779199928160521
AAA,BBB,Y,I,182.47,AA,1385,2023-10-05, 06:10,AAA_BBB_Y_I_AA_1385_2023-10-05_ 06:10,0.1344627559042946,0.08096457273043146,0.002689255118085892,0.04925498311006616
AAA,BBB,Y,V,253.01,AA,1385,2023-10-05, 06:10,AAA_BBB_Y_V_AA_1385_2023-10-05_ 06:10,0.2173589383305433,0.12938085811668368,0.004347178766610866,0.08111895067432034
AAA,BBB,Y,Y,798.46,AA,1385,2023-11-05, 06:10,AAA_BBB_Y_Y_AA_1385_2023-11-05_ 06:10,0.0797565453065201,0.050320733541912945,0.001595130906130402,0.026918958857221193
AAA,BBB,J,J,1071.19,AA,1385,2023-11-05, 06:10,AAA_BBB_J_J_AA_1385_2023-11-05_ 06:10,0.040152602504720976,0.023374843625164163,0.0008030520500944196,0.015510675482642709
AAA,BBB,Y,I,182.47,AA,1385,2023-11-05, 06:10,AAA_BBB_Y_I_AA_1385_2023-11-05_ 06:10,0.16471110951369722,0.10877067452137539,0.0032942221902739445,0.05074269688487115
AAA,BBB,J,C,753.01,AA,1385,2023-11-05, 06:10,AAA_BBB_J_C_AA_1385_2023-11-05_ 06:10,0.16804408594202508,0.11152312140664299,0.0033608817188405015,0.051218048710144785
AAA,BBB,Y,V,253.01,AA,1385,2023-11-05, 06:10,AAA_BBB_Y_V_AA_1385_2023-11-05_ 06:10,0.19562399706167494,0.11816804818517505,0.003912479941233499,0.07128270223113786
AAA,BBB,Y,H,498.46,AA,1385,2023-11-05, 06:10,AAA_BBB_Y_H_AA_1385_2023-11-05_ 06:10,0.12595121100171103,0.07859243301327183,0.002519024220034221,0.04338417414395042
AAA,BBB,Y,O,289.37,AA,1385,2023-11-05, 06:10,AAA_BBB_Y_O_AA_1385_2023-11-05_ 06:10,0.13040054565260856,0.08123565175490442,0.002608010913052171,0.045049883760427616
AAA,BBB,Y,B,671.19,AA,1385,2023-11-05, 06:10,AAA_BBB_Y_B_AA_1385_2023-11-05_ 06:10,0.08508761729798034,0.04933176600825339,0.0017017523459596068,0.033070767373968905
AAA,BBB,Y,Q,216.65,AA,1385,2023-11-05, 06:10,AAA_BBB_Y_Q_AA_1385_2023-11-05_ 06:10,0.19716630219766,0.118921543573239,0.0039433260439532,0.07202284192758342
AAA,BBB,J,D,523.42,AA,1385,2023-11-05, 06:10,AAA_BBB_J_D_AA_1385_2023-11-05_ 06:10,0.13577948686275304,0.09391791619799553,0.002715589737255061,0.037576818924815264
AAA,BBB,Y,K,443.92,AA,1385,2023-11-05, 06:10,AAA_BBB_Y_K_AA_1385_2023-11-05_ 06:10,0.122364579848393,0.07917119605805921,0.00244729159696786,0.03933196216821005
AAA,BBB,Y,P,234.83,AA,1385,2023-11-05, 06:10,AAA_BBB_Y_P_AA_1385_2023-11-05_ 06:10,0.15551632303671806,0.1035993319016386,0.0031103264607343613,0.04700941009233664
AAA,BBB,Y,W,571.19,AA,1385,2023-11-05, 06:10,AAA_BBB_Y_W_AA_1385_2023-11-05_ 06:10,0.18618594375867323,0.11968685246775314,0.0037237188751734645,0.060623678407093644
AAA,BBB,Y,L,398.46,AA,1385,2023-11-05, 06:10,AAA_BBB_Y_L_AA_1385_2023-11-05_ 06:10,0.15627934040094468,0.09174982992108172,0.0031255868080188936,0.05959785113151953
AAA,BBB,Y,S,110.0,AA,1385,2023-11-05, 06:10,AAA_BBB_Y_S_AA_1385_2023-11-05_ 06:10,0.22385405358668825,0.1394140723865262,0.004477081071733765,0.07737588729495964
AAA,BBB,Y,E,316.65,AA,1385,2023-11-05, 06:10,AAA_BBB_Y_E_AA_1385_2023-11-05_ 06:10,0.13686818645465676,0.08181345534709149,0.0027373637290931353,0.0507356236075707
AAA,BBB,Y,R,353.01,AA,1385,2023-11-05, 06:10,AAA_BBB_Y_R_AA_1385_2023-11-05_ 06:10,0.1611439696774075,0.1098469529011083,0.00322287939354815,0.046211845809683356
AAA,BBB,Y,T,207.55,AA,1385,2023-11-05, 06:10,AAA_BBB_Y_T_AA_1385_2023-11-05_ 06:10,0.2342582995920439,0.15733412829806365,0.0046851659918408775,0.06953175377963576
AAA,BBB,Y,N,271.19,AA,1385,2023-11-05, 06:10,AAA_BBB_Y_N_AA_1385_2023-11-05_ 06:10,0.14803933783007103,0.09312231764717234,0.002960786756601421,0.05024538807555055
AAA,BBB,Y,M,197.26,AA,1385,2023-11-05, 06:10,AAA_BBB_Y_M_AA_1385_2023-11-05_ 06:10,0.16816311012610152,0.10478419374918138,0.0033632622025220305,0.05807224454190846
AAA,BBB,Y,Y,798.46,AA,1385,2023-12-05, 06:10,AAA_BBB_Y_Y_AA_1385_2023-12-05_ 06:10,0.07332615945692116,0.046082127545094345,0.0014665231891384232,0.024930100724018557
AAA,BBB,J,J,1071.19,AA,1385,2023-12-05, 06:10,AAA_BBB_J_J_AA_1385_2023-12-05_ 06:10,0.04645964432414231,0.025334635053031494,0.0009291928864828462,0.019658896484455603
AAA,BBB,Y,B,671.19,AA,1385,2023-12-05, 06:10,AAA_BBB_Y_B_AA_1385_2023-12-05_ 06:10,0.08391570315655002,0.044108297190963895,0.0016783140631310004,0.03715930378596934
AAA,BBB,Y,O,289.37,AA,1385,2023-12-05, 06:10,AAA_BBB_Y_O_AA_1385_2023-12-05_ 06:10,0.12571781372182933,0.06991783129441491,0.0025143562744365864,0.05183274382950433
AAA,BBB,Y,V,253.01,AA,1385,2023-12-05, 06:10,AAA_BBB_Y_V_AA_1385_2023-12-05_ 06:10,0.20918447415034389,0.10849956156835015,0.0041836894830068775,0.09408374210849965
AAA,BBB,Y,I,182.47,AA,1385,2023-12-05, 06:10,AAA_BBB_Y_I_AA_1385_2023-12-05_ 06:10,0.13456284367133253,0.0826722008040493,0.002691256873426651,0.04764428436443282
AAA,BBB,Y,P,234.83,AA,1385,2023-12-05, 06:10,AAA_BBB_Y_P_AA_1385_2023-12-05_ 06:10,0.14091836342253322,0.09373510602840256,0.0028183672684506645,0.04273633969827254
AAA,BBB,J,C,753.01,AA,1385,2023-12-05, 06:10,AAA_BBB_J_C_AA_1385_2023-12-05_ 06:10,0.11354926180944762,0.0653110197883127,0.0022709852361889526,0.044655002694277135
AAA,BBB,Y,M,197.26,AA,1385,2023-12-05, 06:10,AAA_BBB_Y_M_AA_1385_2023-12-05_ 06:10,0.14211405098435095,0.07256137395117111,0.0028422810196870193,0.0650680273906242
AAA,BBB,Y,T,207.55,AA,1385,2023-12-05, 06:10,AAA_BBB_Y_T_AA_1385_2023-12-05_ 06:10,0.20733724330614603,0.1270570428339123,0.004146744866122921,0.0737373224975303
AAA,BBB,Y,N,271.19,AA,1385,2023-12-05, 06:10,AAA_BBB_Y_N_AA_1385_2023-12-05_ 06:10,0.16214700610870877,0.08620145772071433,0.0032429401221741754,0.07082872490748608
AAA,BBB,Y,H,498.46,AA,1385,2023-12-05, 06:10,AAA_BBB_Y_H_AA_1385_2023-12-05_ 06:10,0.08323770524626656,0.04814202529965141,0.0016647541049253313,0.03246897313969337
AAA,BBB,Y,R,353.01,AA,1385,2023-12-05, 06:10,AAA_BBB_Y_R_AA_1385_2023-12-05_ 06:10,0.12238109128997884,0.07285921883974991,0.002447621825799577,0.04565992978159294
AAA,BBB,Y,E,316.65,AA,1385,2023-12-05, 06:10,AAA_BBB_Y_E_AA_1385_2023-12-05_ 06:10,0.12094126336671425,0.06540218720102275,0.0024188252673342852,0.05172256970647102
AAA,BBB,Y,L,398.46,AA,1385,2023-12-05, 06:10,AAA_BBB_Y_L_AA_1385_2023-12-05_ 06:10,0.1274601017363802,0.0658322102348677,0.002549202034727604,0.05760567205359098
AAA,BBB,Y,S,110.0,AA,1385,2023-12-05, 06:10,AAA_BBB_Y_S_AA_1385_2023-12-05_ 06:10,0.1717144071330575,0.09171853124896971,0.00343428814266115,0.07457713685556118
AAA,BBB,J,D,523.42,AA,1385,2023-12-05, 06:10,AAA_BBB_J_D_AA_1385_2023-12-05_ 06:10,0.13057435993404332,0.07329710450642211,0.0026114871986808665,0.053156760286225055
AAA,BBB,Y,W,571.19,AA,1385,2023-12-05, 06:10,AAA_BBB_Y_W_AA_1385_2023-12-05_ 06:10,0.15799124506165174,0.08709784754252359,0.0031598249012330347,0.06590771611897807
AAA,BBB,Y,Q,216.65,AA,1385,2023-12-05, 06:10,AAA_BBB_Y_Q_AA_1385_2023-12-05_ 06:10,0.1768840761677984,0.10861503503153266,0.003537681523355968,0.06268716444310847
AAA,BBB,Y,K,443.92,AA,1385,2023-12-05, 06:10,AAA_BBB_Y_K_AA_1385_2023-12-05_ 06:10,0.1054840244888366,0.05637599163877466,0.0021096804897767323,0.04577930575064736
AAA,BBB,Y,Y,807.55,AA,1385,2023-10-06, 06:10,AAA_BBB_Y_Y_AA_1385_2023-10-06_ 06:10,0.08219662584919646,0.04600322473460241,0.0016439325169839293,0.033599547331800456
AAA,BBB,J,J,1071.19,AA,1385,2023-10-06, 06:10,AAA_BBB_J_J_AA_1385_2023-10-06_ 06:10,0.03744185419232971,0.019929669992474097,0.0007488370838465942,0.016330643058376636
AAA,BBB,Y,W,577.55,AA,1385,2023-10-06, 06:10,AAA_BBB_Y_W_AA_1385_2023-10-06_ 06:10,0.17429363110314786,0.1128632443681206,0.0034858726220629572,0.055930255924509904
AAA,BBB,Y,Q,219.37,AA,1385,2023-10-06, 06:10,AAA_BBB_Y_Q_AA_1385_2023-10-06_ 06:10,0.16700910694705223,0.08814675296068607,0.0033401821389410446,0.07359209867673382
AAA,BBB,J,D,527.86,AA,1385,2023-10-06, 06:10,AAA_BBB_J_D_AA_1385_2023-10-06_ 06:10,0.13781494855001222,0.0940679356105873,0.0027562989710002445,0.039398028757546256
AAA,BBB,J,C,753.01,AA,1385,2023-10-06, 06:10,AAA_BBB_J_C_AA_1385_2023-10-06_ 06:10,0.14081728923295636,0.09385730413619482,0.002816345784659127,0.042516256968191245
AAA,BBB,Y,V,256.65,AA,1385,2023-10-06, 06:10,AAA_BBB_Y_V_AA_1385_2023-10-06_ 06:10,0.205115297489143,0.11617559123230702,0.0041023059497828605,0.08246694554671678
AAA,BBB,Y,P,237.55,AA,1385,2023-10-06, 06:10,AAA_BBB_Y_P_AA_1385_2023-10-06_ 06:10,0.11408001351596529,0.07111199738194098,0.002281600270319306,0.039368028037889795
AAA,BBB,Y,O,293.01,AA,1385,2023-10-06, 06:10,AAA_BBB_Y_O_AA_1385_2023-10-06_ 06:10,0.15067283163862571,0.09399252586094377,0.0030134566327725144,0.05192556931164865
AAA,BBB,Y,B,679.37,AA,1385,2023-10-06, 06:10,AAA_BBB_Y_B_AA_1385_2023-10-06_ 06:10,0.07786278960245964,0.04236812370703224,0.0015572557920491927,0.03303757365760562
AAA,BBB,Y,I,189.37,AA,1385,2023-10-06, 06:10,AAA_BBB_Y_I_AA_1385_2023-10-06_ 06:10,0.1178950195739912,0.06454693467441523,0.0023579003914798243,0.04962770782405503
AAA,BBB,Y,N,274.83,AA,1385,2023-10-06, 06:10,AAA_BBB_Y_N_AA_1385_2023-10-06_ 06:10,0.15928591726714467,0.08115184224260029,0.0031857183453428933,0.0731075380495699
AAA,BBB,Y,H,504.83,AA,1385,2023-10-06, 06:10,AAA_BBB_Y_H_AA_1385_2023-10-06_ 06:10,0.09231245139456762,0.0491068726485552,0.0018462490278913523,0.0402925029503216
AAA,BBB,Y,T,210.28,AA,1385,2023-10-06, 06:10,AAA_BBB_Y_T_AA_1385_2023-10-06_ 06:10,0.2084996806543021,0.13011657123842935,0.004169993613086042,0.07180354876129505
AAA,BBB,Y,S,110.0,AA,1385,2023-10-06, 06:10,AAA_BBB_Y_S_AA_1385_2023-10-06_ 06:10,0.18157171559621404,0.1078133097393073,0.003631434311924281,0.06802860275998111
AAA,BBB,Y,M,230.32,AA,1385,2023-10-06, 06:10,AAA_BBB_Y_M_AA_1385_2023-10-06_ 06:10,0.1291474299401274,0.06669238817666912,0.002582948598802548,0.058379575815465906
AAA,BBB,Y,R,357.55,AA,1385,2023-10-06, 06:10,AAA_BBB_Y_R_AA_1385_2023-10-06_ 06:10,0.12284778425911702,0.0667492943434894,0.0024569556851823404,0.052221819959698566
AAA,BBB,Y,L,403.01,AA,1385,2023-10-06, 06:10,AAA_BBB_Y_L_AA_1385_2023-10-06_ 06:10,0.10899192815397371,0.06249825085461226,0.0021798385630794745,0.04305425235684825
AAA,BBB,Y,K,449.37,AA,1385,2023-10-06, 06:10,AAA_BBB_Y_K_AA_1385_2023-10-06_ 06:10,0.11436737842199202,0.06523380406141399,0.0022873475684398402,0.0455245179779921
AAA,BBB,Y,E,320.28,AA,1385,2023-10-06, 06:10,AAA_BBB_Y_E_AA_1385_2023-10-06_ 06:10,0.12134932688084632,0.08058872541300909,0.0024269865376169266,0.03693121787310397
AAA,BBB,Y,P,237.55,AA,1385,2023-11-06, 06:10,AAA_BBB_Y_P_AA_1385_2023-11-06_ 06:10,0.14872626887670792,0.093558836688711,0.0029745253775341584,0.05047412280770199
AAA,BBB,J,C,753.01,AA,1385,2023-11-06, 06:10,AAA_BBB_J_C_AA_1385_2023-11-06_ 06:10,0.11707038121856389,0.07257993666795373,0.002341407624371278,0.04079609033546291
AAA,BBB,J,J,1071.19,AA,1385,2023-11-06, 06:10,AAA_BBB_J_J_AA_1385_2023-11-06_ 06:10,0.04133840293040738,0.024285022904475824,0.0008267680586081476,0.015748876687650893
AAA,BBB,J,D,527.86,AA,1385,2023-11-06, 06:10,AAA_BBB_J_D_AA_1385_2023-11-06_ 06:10,0.12708244476007172,0.08402347886494996,0.0025416488952014343,0.039048664052898474
AAA,BBB,Y,W,577.55,AA,1385,2023-11-06, 06:10,AAA_BBB_Y_W_AA_1385_2023-11-06_ 06:10,0.15995160027720556,0.08103557212521312,0.0031990320055441113,0.07386848442186286
AAA,BBB,Y,Q,219.37,AA,1385,2023-11-06, 06:10,AAA_BBB_Y_Q_AA_1385_2023-11-06_ 06:10,0.18540809881063425,0.1121590871614882,0.003708161976212685,0.06739814498044769
AAA,BBB,Y,K,449.37,AA,1385,2023-11-06, 06:10,AAA_BBB_Y_K_AA_1385_2023-11-06_ 06:10,0.10606583378186264,0.06605267386160023,0.002121316675637253,0.03666607284292917
AAA,BBB,Y,R,357.55,AA,1385,2023-11-06, 06:10,AAA_BBB_Y_R_AA_1385_2023-11-06_ 06:10,0.11324191201270341,0.06474042568824959,0.0022648382402540683,0.04492794594113162
AAA,BBB,Y,E,320.28,AA,1385,2023-11-06, 06:10,AAA_BBB_Y_E_AA_1385_2023-11-06_ 06:10,0.12052493919027037,0.07567135202019576,0.0024104987838054074,0.041050218525560976
AAA,BBB,Y,L,403.01,AA,1385,2023-11-06, 06:10,AAA_BBB_Y_L_AA_1385_2023-11-06_ 06:10,0.14269336214736783,0.08473394124879059,0.0028538672429473566,0.053456490110827565
AAA,BBB,Y,Y,807.55,AA,1385,2023-11-06, 06:10,AAA_BBB_Y_Y_AA_1385_2023-11-06_ 06:10,0.061598527978281956,0.03665389296338786,0.001231970559565639,0.023000789106862266
AAA,BBB,Y,S,110.0,AA,1385,2023-11-06, 06:10,AAA_BBB_Y_S_AA_1385_2023-11-06_ 06:10,0.19170763661924398,0.11871640792064943,0.0038341527323848797,0.06694156944192924
AAA,BBB,Y,M,230.32,AA,1385,2023-11-06, 06:10,AAA_BBB_Y_M_AA_1385_2023-11-06_ 06:10,0.14271838023801803,0.0768227960150867,0.0028543676047603607,0.06139186394694658
AAA,BBB,Y,T,210.28,AA,1385,2023-11-06, 06:10,AAA_BBB_Y_T_AA_1385_2023-11-06_ 06:10,0.20407571241111705,0.10821049660722358,0.004081514248222341,0.08942526096213341
AAA,BBB,Y,N,274.83,AA,1385,2023-11-06, 06:10,AAA_BBB_Y_N_AA_1385_2023-11-06_ 06:10,0.1512820894357941,0.09456996977252541,0.003025641788715882,0.05193815703526635
AAA,BBB,Y,H,504.83,AA,1385,2023-11-06, 06:10,AAA_BBB_Y_H_AA_1385_2023-11-06_ 06:10,0.09989074128091655,0.06253494991625626,0.0019978148256183307,0.0342035697927806
AAA,BBB,Y,B,679.37,AA,1385,2023-11-06, 06:10,AAA_BBB_Y_B_AA_1385_2023-11-06_ 06:10,0.07309002316492849,0.04362618797636964,0.00146180046329857,0.02715735568149676
AAA,BBB,Y,O,293.01,AA,1385,2023-11-06, 06:10,AAA_BBB_Y_O_AA_1385_2023-11-06_ 06:10,0.1388959202546034,0.0847364097036986,0.002777918405092068,0.04977641447555024
AAA,BBB,Y,V,256.65,AA,1385,2023-11-06, 06:10,AAA_BBB_Y_V_AA_1385_2023-11-06_ 06:10,0.1870280884247166,0.1041192988906043,0.0037405617684943323,0.07700680134862221
AAA,BBB,Y,I,189.37,AA,1385,2023-11-06, 06:10,AAA_BBB_Y_I_AA_1385_2023-11-06_ 06:10,0.1318995169525566,0.09117185344029831,0.0026379903390511324,0.036565350796116794
