 Origin, Destination,Cabin,Booking Class,Booking Class Fare USD,Airline,Flight number,Dep_Date,Dep_time
AAA,BBB,Y,Z,,AA,1391,2023-10-06, 09:20
AAA,BBB,Y,V,256.65,AA,1391,2023-12-06, 09:20
AAA,BBB,Y,I,189.37,AA,1391,2023-12-06, 09:20
AAA,BBB,J,D,527.86,AA,1391,2023-12-06, 09:20
AAA,BBB,Y,Q,219.37,AA,1391,2023-12-06, 09:20
AAA,BBB,Y,P,237.55,AA,1391,2023-12-06, 09:20
AAA,BBB,Y,S,110.0,AA,1391,2023-12-06, 09:20
AAA,BBB,Y,L,403.01,AA,1391,2023-12-06, 09:20
AAA,BBB,Y,R,357.55,AA,1391,2023-12-06, 09:20
AAA,BBB,Y,X,,AA,1391,2023-12-06, 09:20
AAA,BBB,Y,E,320.28,AA,1391,2023-12-06, 09:20
AAA,BBB,Y,N,274.83,AA,1391,2023-12-06, 09:20
AAA,BBB,Y,T,210.28,AA,1391,2023-12-06, 09:20
AAA,BBB,Y,Z,,AA,1391,2023-12-06, 09:20
AAA,BBB,Y,K,449.37,AA,1391,2023-10-07, 09:20
AAA,BBB,Y,X,,AA,1391,2023-10-07, 09:20
AAA,BBB,Y,L,403.01,AA,1391,2023-10-07, 09:20
AAA,BBB,Y,V,256.65,AA,1391,2023-10-07, 09:20
AAA,BBB,Y,W,577.55,AA,1391,2023-10-07, 09:20
AAA,BBB,Y,N,274.83,AA,1391,2023-10-07, 09:20
AAA,BBB,Y,O,293.01,AA,1391,2023-10-07, 09:20
AAA,BBB,Y,B,679.37,AA,1391,2023-10-07, 09:20
AAA,BBB,Y,Z,,AA,1391,2023-10-07, 09:20
AAA,BBB,Y,Q,219.37,AA,1391,2023-10-07, 09:20
AAA,BBB,Y,E,320.28,AA,1391,2023-10-07, 09:20
AAA,BBB,Y,R,357.55,AA,1391,2023-10-07, 09:20
AAA,BBB,Y,P,237.55,AA,1391,2023-10-07, 09:20
AAA,BBB,J,D,527.86,AA,1391,2023-10-07, 09:20
AAA,BBB,Y,H,504.83,AA,1391,2023-10-07, 09:20
AAA,BBB,Y,T,210.28,AA,1391,2023-10-07, 09:20
AAA,BBB,Y,Q,219.37,AA,1391,2023-11-07, 09:20
AAA,BBB,Y,W,577.55,AA,1391,2023-11-07, 09:20
AAA,BBB,Y,P,237.55,AA,1391,2023-11-07, 09:20
AAA,BBB,Y,V,256.65,AA,1391,2023-11-07, 09:20
AAA,BBB,J,C,753.01,AA,1391,2023-11-07, 09:20
AAA,BBB,Y,I,189.37,AA,1391,2023-11-07, 09:20
AAA,BBB,Y,B,679.37,AA,1391,2023-11-07, 09:20
AAA,BBB,Y,N,274.83,AA,1391,2023-11-07, 09:20
AAA,BBB,Y,T,210.28,AA,1391,2023-11-07, 09:20
AAA,BBB,Y,Z,,AA,1391,2023-11-07, 09:20
AAA,BBB,Y,L,403.01,AA,1391,2023-11-07, 09:20
AAA,BBB,Y,E,320.28,AA,1391,2023-11-07, 09:20
AAA,BBB,Y,P,237.55,AA,1391,2023-12-07, 09:20
AAA,BBB,Y,Q,219.37,AA,1391,2023-12-07, 09:20
AAA,BBB,J,D,527.86,AA,1391,2023-12-07, 09:20
AAA,BBB,Y,E,320.28,AA,1391,2023-12-07, 09:20
AAA,BBB,Y,X,,AA,1391,2023-12-07, 09:20
AAA,BBB,Y,Z,,AA,1391,2023-12-07, 09:20
AAA,BBB,Y,N,274.83,AA,1391,2023-12-07, 09:20
AAA,BBB,Y,G,,AA,1391,2023-12-07, 09:20
AAA,BBB,Y,T,210.28,AA,1391,2023-12-07, 09:20
AAA,BBB,Y,H,504.83,AA,1391,2023-12-07, 09:20
AAA,BBB,Y,I,189.37,AA,1391,2023-12-07, 09:20
AAA,BBB,Y,V,256.65,AA,1391,2023-12-07, 09:20
AAA,BBB,Y,O,293.01,AA,1391,2023-12-07, 09:20
AAA,BBB,Y,R,357.55,AA,1391,2023-10-08, 09:20
AAA,BBB,Y,E,320.28,AA,1391,2023-10-08, 09:20
AAA,BBB,Y,Q,219.37,AA,1391,2023-10-08, 09:20
AAA,BBB,Y,S,143.0,AA,1391,2023-10-08, 09:20
AAA,BBB,Y,Y,807.55,AA,1391,2023-10-08, 09:20
AAA,BBB,Y,L,403.01,AA,1391,2023-10-08, 09:20
AAA,BBB,Y,O,293.01,AA,1391,2023-10-08, 09:20
AAA,BBB,Y,H,504.83,AA,1391,2023-10-08, 09:20
AAA,BBB,Y,N,274.83,AA,1391,2023-10-08, 09:20
AAA,BBB,Y,T,210.28,AA,1391,2023-10-08, 09:20
AAA,BBB,Y,P,237.55,AA,1391,2023-10-08, 09:20
AAA,BBB,J,C,753.01,AA,1391,2023-10-08, 09:20
AAA,BBB,Y,V,256.65,AA,1391,2023-10-08, 09:20
AAA,BBB,Y,I,189.37,AA,1391,2023-10-08, 09:20
AAA,BBB,Y,X,,AA,1391,2023-10-08, 09:20
AAA,BBB,Y,G,,AA,1391,2023-10-08, 09:20
AAA,BBB,Y,Z,,AA,1391,2023-10-08, 09:20
AAA,BBB,Y,K,449.37,AA,1391,2023-11-08, 09:20
AAA,BBB,Y,Q,219.37,AA,1391,2023-11-08, 09:20
AAA,BBB,Y,L,403.01,AA,1391,2023-11-08, 09:20
AAA,BBB,Y,E,320.28,AA,1391,2023-11-08, 09:20
AAA,BBB,Y,P,237.55,AA,1391,2023-11-08, 09:20
AAA,BBB,J,C,753.01,AA,1391,2023-11-08, 09:20
AAA,BBB,Y,V,256.65,AA,1391,2023-11-08, 09:20
AAA,BBB,Y,I,189.37,AA,1391,2023-11-08, 09:20
AAA,BBB,J,D,528.69,AA,1391,2023-11-08, 09:20
AAA,BBB,Y,W,577.55,AA,1391,2023-11-08, 09:20
AAA,BBB,Y,H,504.83,AA,1391,2023-11-08, 09:20
AAA,BBB,Y,N,274.83,AA,1391,2023-11-08, 09:20
AAA,BBB,Y,O,293.01,AA,1391,2023-11-08, 09:20
AAA,BBB,Y,S,143.0,AA,1391,2023-11-08, 09:20
AAA,BBB,Y,T,210.28,AA,1391,2023-11-08, 09:20
AAA,BBB,Y,X,,AA,1391,2023-11-08, 09:20
AAA,BBB,Y,G,,AA,1391,2023-11-08, 09:20
AAA,BBB,Y,Z,,AA,1391,2023-11-08, 09:20
AAA,BBB,Y,L,402.31,AA,1391,2023-11-09, 09:20
AAA,BBB,Y,S,143.0,AA,1391,2023-11-09, 09:20
AAA,BBB,J,D,511.41,AA,1391,2023-11-09, 09:20
AAA,BBB,Y,Q,211.41,AA,1391,2023-11-09, 09:20
AAA,BBB,Y,R,356.86,AA,1391,2023-11-09, 09:20
AAA,BBB,Y,I,,AA,1391,2023-11-09, 09:20
AAA,BBB,Y,V,256.86,AA,1391,2023-11-09, 09:20
AAA,BBB,J,C,775.04,AA,1391,2023-11-09, 09:20
AAA,BBB,Y,P,229.59,AA,1391,2023-11-09, 09:20
AAA,BBB,Y,T,202.31,AA,1391,2023-11-09, 09:20
AAA,BBB,Y,N,275.04,AA,1391,2023-11-09, 09:20
AAA,BBB,Y,H,511.41,AA,1391,2023-11-09, 09:20
AAA,BBB,Y,O,302.31,AA,1391,2023-11-09, 09:20
AAA,BBB,Y,G,,AA,1391,2023-11-09, 09:20
AAA,BBB,Y,X,,AA,1391,2023-11-09, 09:20
AAA,BBB,Y,Z,,AA,1391,2023-11-09, 09:20
AAA,BBB,Y,L,402.31,AA,1391,2023-12-09, 09:20
AAA,BBB,Y,Q,211.41,AA,1391,2023-12-09, 09:20
AAA,BBB,J,D,511.41,AA,1391,2023-12-09, 09:20
AAA,BBB,Y,I,,AA,1391,2023-12-09, 09:20
AAA,BBB,Y,V,256.86,AA,1391,2023-12-09, 09:20
AAA,BBB,Y,O,302.31,AA,1391,2023-12-09, 09:20
AAA,BBB,Y,T,202.31,AA,1391,2023-12-09, 09:20
AAA,BBB,Y,S,143.0,AA,1391,2023-12-09, 09:20
AAA,BBB,Y,X,,AA,1391,2023-12-09, 09:20
AAA,BBB,Y,Z,,AA,1391,2023-12-09, 09:20
AAA,BBB,Y,T,202.31,AA,1391,2023-09-21, 09:20
AAA,BBB,Y,L,402.31,AA,1391,2023-09-21, 09:20
AAA,BBB,Y,Y,820.5,AA,1391,2023-09-21, 09:20
AAA,BBB,Y,R,356.86,AA,1391,2023-09-21, 09:20
AAA,BBB,J,D,511.41,AA,1391,2023-09-21, 09:20
AAA,BBB,Y,Q,211.41,AA,1391,2023-09-21, 09:20
AAA,BBB,Y,P,229.59,AA,1391,2023-09-21, 09:20
AAA,BBB,Y,V,256.86,AA,1391,2023-09-21, 09:20
AAA,BBB,Y,I,184.13,AA,1391,2023-09-21, 09:20
AAA,BBB,Y,X,,AA,1391,2023-09-21, 09:20
AAA,BBB,Y,Z,,AA,1391,2023-09-21, 09:20
AAA,BBB,Y,Q,216.65,AA,1393,2023-10-01, 10:10
AAA,BBB,Y,P,234.83,AA,1393,2023-10-01, 10:10
AAA,BBB,Y,L,389.37,AA,1393,2023-10-01, 10:10
AAA,BBB,Y,Y,780.28,AA,1393,2023-10-01, 10:10
AAA,BBB,Y,X,,AA,1393,2023-10-01, 10:10
AAA,BBB,Y,K,434.83,AA,1393,2023-10-01, 10:10
AAA,BBB,Y,W,571.19,AA,1393,2023-10-01, 10:10
AAA,BBB,Y,I,178.02,AA,1393,2023-10-01, 10:10
AAA,BBB,Y,H,489.37,AA,1393,2023-10-01, 10:10
AAA,BBB,Y,T,198.46,AA,1393,2023-10-01, 10:10
AAA,BBB,Y,G,,AA,1393,2023-10-01, 10:10
AAA,BBB,Y,T,198.46,AA,1393,2023-11-01, 10:10
AAA,BBB,Y,H,489.37,AA,1393,2023-11-01, 10:10
AAA,BBB,Y,I,178.02,AA,1393,2023-11-01, 10:10
AAA,BBB,Y,V,253.01,AA,1393,2023-11-01, 10:10
AAA,BBB,Y,W,571.19,AA,1393,2023-11-01, 10:10
AAA,BBB,Y,K,434.83,AA,1393,2023-11-01, 10:10
AAA,BBB,Y,X,,AA,1393,2023-11-01, 10:10
AAA,BBB,Y,L,389.37,AA,1393,2023-11-01, 10:10
AAA,BBB,Y,N,271.19,AA,1393,2023-11-01, 10:10
AAA,BBB,Y,Q,216.65,AA,1393,2023-11-01, 10:10
AAA,BBB,Y,E,316.65,AA,1393,2023-12-01, 10:10
AAA,BBB,Y,T,198.46,AA,1393,2023-12-01, 10:10
AAA,BBB,Y,H,489.37,AA,1393,2023-12-01, 10:10
AAA,BBB,Y,W,571.19,AA,1393,2023-12-01, 10:10
AAA,BBB,Y,I,178.02,AA,1393,2023-12-01, 10:10
AAA,BBB,Y,V,253.01,AA,1393,2023-12-01, 10:10
AAA,BBB,Y,L,389.37,AA,1393,2023-12-01, 10:10
AAA,BBB,Y,K,434.83,AA,1393,2023-12-01, 10:10
AAA,BBB,Y,X,,AA,1393,2023-12-01, 10:10
AAA,BBB,Y,N,271.19,AA,1393,2023-12-01, 10:10
AAA,BBB,Y,P,234.83,AA,1393,2023-12-01, 10:10
AAA,BBB,Y,X,,AA,1393,2023-10-02, 10:10
AAA,BBB,Y,I,178.02,AA,1393,2023-10-02, 10:10
AAA,BBB,Y,T,198.46,AA,1393,2023-10-02, 10:10
AAA,BBB,Y,N,271.19,AA,1393,2023-10-02, 10:10
AAA,BBB,Y,L,389.37,AA,1393,2023-10-02, 10:10
AAA,BBB,Y,R,353.01,AA,1393,2023-10-02, 10:10
AAA,BBB,Y,S,110.0,AA,1393,2023-10-02, 10:10
AAA,BBB,Y,Q,216.65,AA,1393,2023-10-02, 10:10
AAA,BBB,Y,E,316.65,AA,1393,2023-10-02, 10:10
AAA,BBB,Y,K,434.83,AA,1393,2023-10-02, 10:10
AAA,BBB,Y,O,289.37,AA,1393,2023-10-02, 10:10
AAA,BBB,Y,P,234.83,AA,1393,2023-10-02, 10:10
AAA,BBB,Y,I,178.02,AA,1393,2023-11-02, 10:10
AAA,BBB,Y,S,110.0,AA,1393,2023-11-02, 10:10
AAA,BBB,Y,L,389.37,AA,1393,2023-11-02, 10:10
AAA,BBB,Y,Q,216.65,AA,1393,2023-11-02, 10:10
AAA,BBB,Y,P,234.83,AA,1393,2023-11-02, 10:10
AAA,BBB,Y,V,253.01,AA,1393,2023-11-02, 10:10
AAA,BBB,Y,O,289.37,AA,1393,2023-11-02, 10:10
AAA,BBB,Y,N,271.19,AA,1393,2023-11-02, 10:10
AAA,BBB,Y,T,198.46,AA,1393,2023-11-02, 10:10
AAA,BBB,Y,G,,AA,1393,2023-11-02, 10:10
AAA,BBB,Y,T,207.55,AA,1393,2023-10-03, 10:10
AAA,BBB,Y,H,498.46,AA,1393,2023-10-03, 10:10
AAA,BBB,Y,G,,AA,1393,2023-10-03, 10:10
AAA,BBB,Y,I,187.11,AA,1393,2023-10-03, 10:10
AAA,BBB,Y,Q,216.65,AA,1393,2023-10-03, 10:10
AAA,BBB,Y,S,110.0,AA,1393,2023-10-03, 10:10
AAA,BBB,Y,E,316.65,AA,1393,2023-10-03, 10:10
AAA,BBB,Y,P,234.83,AA,1393,2023-10-03, 10:10
AAA,BBB,Y,O,289.37,AA,1393,2023-10-03, 10:10
AAA,BBB,Y,X,,AA,1393,2023-10-03, 10:10
AAA,BBB,Y,K,443.92,AA,1393,2023-10-03, 10:10
AAA,BBB,Y,W,571.19,AA,1393,2023-10-03, 10:10
AAA,BBB,Y,L,398.46,AA,1393,2023-10-03, 10:10
AAA,BBB,Y,T,207.55,AA,1393,2023-11-03, 10:10
AAA,BBB,Y,N,271.19,AA,1393,2023-11-03, 10:10
AAA,BBB,Y,R,353.01,AA,1393,2023-11-03, 10:10
AAA,BBB,Y,S,110.0,AA,1393,2023-11-03, 10:10
AAA,BBB,Y,Q,216.65,AA,1393,2023-11-03, 10:10
AAA,BBB,Y,E,316.65,AA,1393,2023-11-03, 10:10
AAA,BBB,Y,I,187.11,AA,1393,2023-11-03, 10:10
AAA,BBB,Y,B,671.19,AA,1393,2023-11-03, 10:10
AAA,BBB,Y,P,234.83,AA,1393,2023-11-03, 10:10
AAA,BBB,Y,V,253.01,AA,1393,2023-11-03, 10:10
AAA,BBB,Y,X,,AA,1393,2023-11-03, 10:10
AAA,BBB,Y,O,289.37,AA,1393,2023-10-04, 11:50
AAA,BBB,Y,H,498.46,AA,1393,2023-10-04, 11:50
AAA,BBB,Y,I,187.11,AA,1393,2023-10-04, 11:50
AAA,BBB,Y,W,571.19,AA,1393,2023-10-04, 11:50
AAA,BBB,Y,P,234.83,AA,1393,2023-10-04, 11:50
AAA,BBB,Y,K,443.92,AA,1393,2023-10-04, 11:50
AAA,BBB,Y,Q,216.65,AA,1393,2023-10-04, 11:50
AAA,BBB,Y,R,353.01,AA,1393,2023-10-04, 11:50
AAA,BBB,Y,E,316.65,AA,1393,2023-10-04, 11:50
AAA,BBB,Y,L,398.46,AA,1393,2023-10-04, 11:50
AAA,BBB,Y,T,207.55,AA,1393,2023-10-04, 11:50
AAA,BBB,Y,X,,AA,1393,2023-10-04, 11:50
AAA,BBB,Y,I,187.11,AA,1393,2023-11-04, 11:50
AAA,BBB,Y,V,253.01,AA,1393,2023-11-04, 11:50
AAA,BBB,Y,T,207.55,AA,1393,2023-11-04, 11:50
AAA,BBB,Y,N,271.19,AA,1393,2023-11-04, 11:50
AAA,BBB,Y,H,498.46,AA,1393,2023-11-04, 11:50
AAA,BBB,Y,E,316.65,AA,1393,2023-11-04, 11:50
AAA,BBB,Y,R,353.01,AA,1393,2023-11-04, 11:50
AAA,BBB,Y,L,398.46,AA,1393,2023-11-04, 11:50
AAA,BBB,Y,K,443.92,AA,1393,2023-11-04, 11:50
AAA,BBB,Y,X,,AA,1393,2023-11-04, 11:50
AAA,BBB,Y,N,271.19,AA,1393,2023-12-04, 11:50
AAA,BBB,Y,K,443.92,AA,1393,2023-12-04, 11:50
AAA,BBB,Y,E,316.65,AA,1393,2023-12-04, 11:50
AAA,BBB,Y,W,571.19,AA,1393,2023-12-04, 11:50
AAA,BBB,Y,Q,216.65,AA,1393,2023-12-04, 11:50
AAA,BBB,Y,V,253.01,AA,1393,2023-12-04, 11:50
AAA,BBB,Y,O,289.37,AA,1393,2023-12-04, 11:50
AAA,BBB,Y,I,182.62,AA,1393,2023-12-04, 11:50
AAA,BBB,Y,X,,AA,1393,2023-12-04, 11:50
AAA,BBB,Y,P,234.83,AA,1393,2023-10-05, 11:50
AAA,BBB,Y,Q,216.65,AA,1393,2023-10-05, 11:50
AAA,BBB,Y,E,316.65,AA,1393,2023-10-05, 11:50
AAA,BBB,Y,L,398.46,AA,1393,2023-10-05, 11:50
AAA,BBB,Y,S,110.0,AA,1393,2023-10-05, 11:50
AAA,BBB,Y,T,207.55,AA,1393,2023-10-05, 11:50
AAA,BBB,Y,N,271.19,AA,1393,2023-10-05, 11:50
AAA,BBB,Y,O,289.37,AA,1393,2023-10-05, 11:50
AAA,BBB,Y,I,182.47,AA,1393,2023-10-05, 11:50
AAA,BBB,Y,V,253.01,AA,1393,2023-10-05, 11:50
AAA,BBB,Y,X,,AA,1393,2023-10-05, 11:50
AAA,BBB,Y,I,182.47,AA,1393,2023-11-05, 11:50
AAA,BBB,Y,V,253.01,AA,1393,2023-11-05, 11:50
AAA,BBB,Y,O,289.37,AA,1393,2023-11-05, 11:50
AAA,BBB,Y,Q,216.65,AA,1393,2023-11-05, 11:50
AAA,BBB,Y,P,234.83,AA,1393,2023-11-05, 11:50
AAA,BBB,Y,L,398.46,AA,1393,2023-11-05, 11:50
AAA,BBB,Y,S,110.0,AA,1393,2023-11-05, 11:50
AAA,BBB,Y,E,316.65,AA,1393,2023-11-05, 11:50
AAA,BBB,Y,R,353.01,AA,1393,2023-11-05, 11:50
AAA,BBB,Y,T,207.55,AA,1393,2023-11-05, 11:50
AAA,BBB,Y,N,271.19,AA,1393,2023-11-05, 11:50
AAA,BBB,Y,Q,219.37,AA,1393,2023-10-06, 11:50
AAA,BBB,Y,V,256.65,AA,1393,2023-10-06, 11:50
AAA,BBB,Y,P,237.55,AA,1393,2023-10-06, 11:50
AAA,BBB,Y,L,403.01,AA,1393,2023-10-06, 11:50
AAA,BBB,Y,X,,AA,1393,2023-10-06, 11:50
AAA,BBB,Y,P,237.55,AA,1393,2023-11-06, 11:50
AAA,BBB,Y,Q,219.37,AA,1393,2023-11-06, 11:50
AAA,BBB,Y,R,357.55,AA,1393,2023-11-06, 11:50
AAA,BBB,Y,E,320.28,AA,1393,2023-11-06, 11:50
AAA,BBB,Y,L,403.01,AA,1393,2023-11-06, 11:50
AAA,BBB,Y,Y,807.55,AA,1393,2023-11-06, 11:50
AAA,BBB,Y,S,110.0,AA,1393,2023-11-06, 11:50
AAA,BBB,Y,T,210.28,AA,1393,2023-11-06, 11:50
AAA,BBB,Y,N,274.83,AA,1393,2023-11-06, 11:50
AAA,BBB,Y,O,293.01,AA,1393,2023-11-06, 11:50
AAA,BBB,Y,V,256.65,AA,1393,2023-11-06, 11:50
AAA,BBB,Y,I,189.37,AA,1393,2023-11-06, 11:50
AAA,BBB,Y,G,,AA,1393,2023-11-06, 11:50
AAA,BBB,Y,X,,AA,1393,2023-11-06, 11:50
AAA,BBB,Y,V,256.65,AA,1393,2023-12-06, 11:50
AAA,BBB,Y,I,189.37,AA,1393,2023-12-06, 11:50
AAA,BBB,Y,O,293.01,AA,1393,2023-12-06, 11:50
AAA,BBB,Y,Q,219.37,AA,1393,2023-12-06, 11:50
AAA,BBB,Y,P,237.55,AA,1393,2023-12-06, 11:50
AAA,BBB,Y,S,110.0,AA,1393,2023-12-06, 11:50
AAA,BBB,Y,L,403.01,AA,1393,2023-12-06, 11:50
AAA,BBB,Y,R,357.55,AA,1393,2023-12-06, 11:50
AAA,BBB,Y,E,320.28,AA,1393,2023-12-06, 11:50
AAA,BBB,Y,N,274.83,AA,1393,2023-12-06, 11:50
AAA,BBB,Y,X,,AA,1393,2023-12-06, 11:50
AAA,BBB,Y,K,449.37,AA,1393,2023-10-07, 11:50
AAA,BBB,Y,Q,219.37,AA,1393,2023-10-07, 11:50
AAA,BBB,Y,R,357.55,AA,1393,2023-10-07, 11:50
AAA,BBB,Y,P,237.55,AA,1393,2023-10-07, 11:50
AAA,BBB,Y,I,189.37,AA,1393,2023-10-07, 11:50
AAA,BBB,Y,V,256.65,AA,1393,2023-10-07, 11:50
AAA,BBB,Y,W,577.55,AA,1393,2023-10-07, 11:50
AAA,BBB,Y,H,504.83,AA,1393,2023-10-07, 11:50
AAA,BBB,Y,N,274.83,AA,1393,2023-10-07, 11:50
AAA,BBB,Y,O,293.01,AA,1393,2023-10-07, 11:50
AAA,BBB,Y,B,679.37,AA,1393,2023-10-07, 11:50
AAA,BBB,Y,Y,807.55,AA,1393,2023-10-07, 11:50
AAA,BBB,Y,X,,AA,1393,2023-10-07, 11:50
AAA,BBB,Y,G,,AA,1393,2023-10-07, 11:50
AAA,BBB,Y,Q,219.37,AA,1393,2023-11-07, 11:50
AAA,BBB,Y,W,577.55,AA,1393,2023-11-07, 11:50
AAA,BBB,Y,P,237.55,AA,1393,2023-11-07, 11:50
AAA,BBB,Y,V,256.65,AA,1393,2023-11-07, 11:50
AAA,BBB,Y,I,189.37,AA,1393,2023-11-07, 11:50
AAA,BBB,Y,B,679.37,AA,1393,2023-11-07, 11:50
AAA,BBB,Y,H,504.83,AA,1393,2023-11-07, 11:50
AAA,BBB,Y,N,274.83,AA,1393,2023-11-07, 11:50
AAA,BBB,Y,T,210.28,AA,1393,2023-11-07, 11:50
AAA,BBB,Y,L,403.01,AA,1393,2023-11-07, 11:50
AAA,BBB,Y,R,357.55,AA,1393,2023-11-07, 11:50
AAA,BBB,Y,E,320.28,AA,1393,2023-11-07, 11:50
AAA,BBB,Y,X,,AA,1393,2023-11-07, 11:50
AAA,BBB,Y,P,237.55,AA,1393,2023-12-07, 11:50
AAA,BBB,Y,Q,219.37,AA,1393,2023-12-07, 11:50
AAA,BBB,Y,W,577.55,AA,1393,2023-12-07, 11:50
AAA,BBB,Y,E,320.28,AA,1393,2023-12-07, 11:50
AAA,BBB,Y,R,357.55,AA,1393,2023-12-07, 11:50
AAA,BBB,Y,K,449.37,AA,1393,2023-12-07, 11:50
AAA,BBB,Y,Y,807.55,AA,1393,2023-12-07, 11:50
AAA,BBB,Y,N,274.83,AA,1393,2023-12-07, 11:50
AAA,BBB,Y,T,210.28,AA,1393,2023-12-07, 11:50
AAA,BBB,Y,I,189.37,AA,1393,2023-12-07, 11:50
AAA,BBB,Y,V,256.65,AA,1393,2023-12-07, 11:50
AAA,BBB,Y,O,293.01,AA,1393,2023-12-07, 11:50
AAA,BBB,Y,X,,AA,1393,2023-12-07, 11:50
AAA,BBB,Y,R,357.55,AA,1393,2023-10-08, 11:50
AAA,BBB,Y,Q,219.37,AA,1393,2023-10-08, 11:50
AAA,BBB,Y,S,143.0,AA,1393,2023-10-08, 11:50
AAA,BBB,Y,Y,807.55,AA,1393,2023-10-08, 11:50
AAA,BBB,Y,L,403.01,AA,1393,2023-10-08, 11:50
AAA,BBB,Y,O,293.01,AA,1393,2023-10-08, 11:50
AAA,BBB,Y,N,274.83,AA,1393,2023-10-08, 11:50
AAA,BBB,Y,T,210.28,AA,1393,2023-10-08, 11:50
AAA,BBB,Y,W,577.55,AA,1393,2023-10-08, 11:50
AAA,BBB,Y,P,237.55,AA,1393,2023-10-08, 11:50
AAA,BBB,Y,V,256.65,AA,1393,2023-10-08, 11:50
AAA,BBB,Y,I,189.37,AA,1393,2023-10-08, 11:50
AAA,BBB,Y,X,,AA,1393,2023-10-08, 11:50
AAA,BBB,Y,K,449.37,AA,1393,2023-11-08, 11:50
AAA,BBB,Y,Q,219.37,AA,1393,2023-11-08, 11:50
AAA,BBB,Y,L,403.01,AA,1393,2023-11-08, 11:50
AAA,BBB,Y,P,237.55,AA,1393,2023-11-08, 11:50
AAA,BBB,Y,V,256.65,AA,1393,2023-11-08, 11:50
AAA,BBB,Y,W,577.55,AA,1393,2023-11-08, 11:50
AAA,BBB,Y,H,504.83,AA,1393,2023-11-08, 11:50
AAA,BBB,Y,N,274.83,AA,1393,2023-11-08, 11:50
AAA,BBB,Y,O,293.01,AA,1393,2023-11-08, 11:50
AAA,BBB,Y,B,679.37,AA,1393,2023-11-08, 11:50
AAA,BBB,Y,Y,807.55,AA,1393,2023-11-08, 11:50
AAA,BBB,Y,T,210.28,AA,1393,2023-11-08, 11:50
AAA,BBB,Y,G,,AA,1393,2023-11-08, 11:50
AAA,BBB,Y,V,256.65,AA,1393,2023-12-08, 11:50
AAA,BBB,Y,I,189.37,AA,1393,2023-12-08, 11:50
AAA,BBB,Y,O,293.01,AA,1393,2023-12-08, 11:50
AAA,BBB,Y,B,679.37,AA,1393,2023-12-08, 11:50
AAA,BBB,Y,H,504.83,AA,1393,2023-12-08, 11:50
AAA,BBB,Y,N,274.83,AA,1393,2023-12-08, 11:50
AAA,BBB,Y,T,210.28,AA,1393,2023-12-08, 11:50
AAA,BBB,Y,S,143.0,AA,1393,2023-12-08, 11:50
AAA,BBB,Y,Y,807.55,AA,1393,2023-12-08, 11:50
AAA,BBB,Y,L,403.01,AA,1393,2023-12-08, 11:50
AAA,BBB,Y,E,320.28,AA,1393,2023-12-08, 11:50
AAA,BBB,Y,X,,AA,1393,2023-12-08, 11:50
AAA,BBB,Y,S,143.0,AA,1393,2023-10-09, 11:50
AAA,BBB,Y,L,402.31,AA,1393,2023-10-09, 11:50
AAA,BBB,Y,H,511.41,AA,1393,2023-10-09, 11:50
AAA,BBB,Y,T,202.31,AA,1393,2023-10-09, 11:50
AAA,BBB,Y,N,275.04,AA,1393,2023-10-09, 11:50
AAA,BBB,Y,P,229.59,AA,1393,2023-10-09, 11:50
AAA,BBB,Y,O,302.31,AA,1393,2023-10-09, 11:50
AAA,BBB,Y,I,,AA,1393,2023-10-09, 11:50
AAA,BBB,Y,V,256.86,AA,1393,2023-10-09, 11:50
AAA,BBB,Y,K,456.86,AA,1393,2023-10-09, 11:50
AAA,BBB,Y,Q,211.41,AA,1393,2023-10-09, 11:50
AAA,BBB,Y,X,,AA,1393,2023-10-09, 11:50
AAA,BBB,Y,L,402.31,AA,1393,2023-11-09, 11:50
AAA,BBB,Y,S,143.0,AA,1393,2023-11-09, 11:50
AAA,BBB,Y,Q,211.41,AA,1393,2023-11-09, 11:50
AAA,BBB,Y,I,,AA,1393,2023-11-09, 11:50
AAA,BBB,Y,V,256.86,AA,1393,2023-11-09, 11:50
AAA,BBB,Y,P,229.59,AA,1393,2023-11-09, 11:50
AAA,BBB,Y,T,202.31,AA,1393,2023-11-09, 11:50
AAA,BBB,Y,N,275.04,AA,1393,2023-11-09, 11:50
AAA,BBB,Y,H,511.41,AA,1393,2023-11-09, 11:50
AAA,BBB,Y,B,684.13,AA,1393,2023-11-09, 11:50
AAA,BBB,Y,O,302.31,AA,1393,2023-11-09, 11:50
AAA,BBB,Y,X,,AA,1393,2023-11-09, 11:50
AAA,BBB,Y,E,320.5,AA,1393,2023-12-09, 11:50
AAA,BBB,Y,R,356.86,AA,1393,2023-12-09, 11:50
AAA,BBB,Y,L,402.31,AA,1393,2023-12-09, 11:50
AAA,BBB,Y,Q,211.41,AA,1393,2023-12-09, 11:50
AAA,BBB,Y,W,575.04,AA,1393,2023-12-09, 11:50
AAA,BBB,Y,I,,AA,1393,2023-12-09, 11:50
AAA,BBB,Y,V,256.86,AA,1393,2023-12-09, 11:50
AAA,BBB,Y,P,229.59,AA,1393,2023-12-09, 11:50
AAA,BBB,Y,T,202.31,AA,1393,2023-12-09, 11:50
AAA,BBB,Y,S,143.0,AA,1393,2023-12-09, 11:50
AAA,BBB,Y,X,,AA,1393,2023-12-09, 11:50
AAA,BBB,Y,B,684.13,AA,1393,2023-09-21, 11:50
